"index","target_flag","target_amt","kidsdriv","homekids","parent1","mstatus","sex","education","job","travtime","car_use","bluebook","tif","car_type","red_car","oldclaim","clm_freq","revoked","mvr_pts","urbanicity","car_age","home_val","yoj","income","age"
8448,"0",0,0,0,"N","Y","F","High School","Clerical",38,"Private",26370,4,"Pickup","N",0,0,"Y",0,"Urban",7,117343,8,28012,48
8449,"1",3336,0,2,"N","Y","F","High School","Student",13,"Commercial",5200,4,"SUV","N",44231,2,"Y",2,"Urban",8,0,10,19742,34
8450,"0",0,1,2,"N","Y","F","High School","Blue Collar",34,"Private",13100,1,"SUV","N",7120,2,"N",6,"Urban",1,255062,5,77044,39
8451,"1",5179,0,0,"N","N","M","Bachelors","Professional",33,"Commercial",7700,1,"Pickup","Y",0,0,"N",2,"Urban",10,0,12,62010,37
8452,"1",2985,0,0,"N","Y","F","High School","Clerical",33,"Commercial",29850,7,"Pickup","N",6600,3,"N",3,"Urban",1,291133,15,99963,52
8453,"0",0,0,0,"N","N","F","High School","Blue Collar",40,"Private",7200,10,"SUV","N",0,0,"N",1,"Rural",1,0,10,33707,57
8454,"0",0,0,2,"N","Y","F","High School","Clerical",45,"Private",3340,13,"Sports Car","N",0,0,"N",2,"Urban",5,104225,9,18447,30
8455,"1",18139,0,0,"N","N","F","High School","Blue Collar",5,"Commercial",12040,7,"Sports Car","N",5396,1,"N",3,"Urban",1,189120,11,65240,48
8456,"0",0,0,0,"N","Y","M","Bachelors","Professional",49,"Private",15470,6,"Minivan","N",12111,3,"N",3,"Urban",14,277466,11,90305,47
8457,"0",0,0,0,"N","Y","M","High School","Clerical",8,"Private",8730,1,"Minivan","Y",0,0,"N",0,"Urban",9,149759,11,33809,49
8458,"0",0,0,0,"N","Y","F","Bachelors","Clerical",41,"Private",20030,9,"SUV","N",21745,1,"Y",4,"Rural",8,204828,12,55657,51
8459,"0",0,0,0,"N","N","F","Bachelors","Home Maker",5,"Private",23090,4,"Minivan","N",0,0,"N",1,"Urban",4,0,6,83277,46
8460,"1",4284,0,0,"N","Y","M","Masters",NA,38,"Commercial",16230,1,"Van","Y",0,0,"Y",0,"Urban",1,457551,16,174355,55
8461,"1",4066,0,0,"N","N","M","High School","Student",9,"Commercial",10110,1,"Pickup","Y",2511,2,"N",2,"Urban",1,0,7,6249,31
8462,"0",0,0,0,"N","N","M","Masters","Lawyer",43,"Private",19520,8,"SUV","N",1293,2,"N",6,"Urban",16,0,7,71961,62
8463,"0",0,0,1,"Y","N","M","High School","Student",21,"Private",3870,1,"Minivan","Y",9822,2,"N",1,"Urban",8,56000,9,8014,23
8464,"0",0,0,0,"N","Y","M","High School","Blue Collar",56,"Private",12520,6,"Minivan","N",0,0,"N",0,"Urban",7,116001,12,17097,47
8465,"0",0,0,0,"N","N","M","Masters","Lawyer",25,"Private",17730,4,"Van","Y",12118,1,"N",4,"Urban",24,0,10,117309,45
8466,"0",0,0,2,"N","Y","F","High School","Clerical",29,"Private",5100,3,"SUV","N",0,0,"N",0,"Urban",1,143697,13,16212,36
8467,"0",0,0,0,"N","N","F","Bachelors","Professional",28,"Private",6100,10,"Sports Car","N",0,0,"N",2,"Rural",8,298048,9,99087,46
8468,"0",0,0,0,"N","N","M","High School","Blue Collar",30,"Commercial",5100,4,"Pickup","Y",6014,2,"N",4,"Rural",8,57484,8,32905,36
8469,"0",0,1,3,"Y","N","F","Bachelors","Professional",43,"Private",13810,1,"Sports Car","N",7810,1,"N",6,"Rural",14,0,13,78061,45
8470,"1",29227,0,2,"Y","N","F","Masters","Lawyer",17,"Private",14330,1,"SUV","N",0,0,"N",0,"Urban",14,0,13,72640,40
8471,"1",15721,1,3,"Y","N","F","Masters","Lawyer",6,"Private",21690,6,"Minivan","N",30553,3,"N",1,"Urban",18,0,13,137394,40
8472,"0",0,0,0,"N","Y","F","Bachelors","Manager",5,"Private",12530,4,"Minivan","N",7566,1,"N",6,"Urban",12,253143,8,50279,60
8473,"0",0,0,2,"Y","N","F","High School","Student",26,"Private",6350,9,"SUV","N",0,0,"N",0,"Urban",1,0,11,4087,28
8474,"0",0,0,0,"N","N","M","Bachelors","Clerical",31,"Commercial",22620,6,"Panel Truck","Y",0,0,"N",2,"Rural",14,247072,12,64545,47
8476,"0",0,0,2,"N","Y","F","Bachelors","Blue Collar",31,"Commercial",11840,4,"Sports Car","N",0,0,"N",1,"Urban",9,190139,12,70408,33
8477,"0",0,0,0,"N","N","F","High School","Student",71,"Private",11820,1,"Sports Car","N",4960,2,"N",2,"Rural",7,0,4,12765,47
8478,"1",2611,2,3,"N","Y","M","High School","Blue Collar",16,"Commercial",23790,11,"Minivan","Y",39271,2,"Y",0,"Urban",1,189551,8,34503,36
8479,"0",0,0,2,"N","Y","F","Masters","Lawyer",46,"Private",13580,1,"SUV","N",31858,3,"Y",0,"Urban",17,220235,15,61833,59
8481,"0",0,0,0,"N","Y","F","High School","Blue Collar",33,"Private",9590,7,"SUV","N",9157,3,"N",3,"Urban",3,238411,10,50688,38
8482,"0",0,0,0,"N","N","M","Bachelors","Manager",44,"Private",18120,10,"Minivan","Y",9932,2,"N",0,"Urban",13,0,12,48414,56
8483,"0",0,0,0,"N","N","M","Masters","Manager",16,"Private",5800,1,"Pickup","N",0,0,"N",1,"Urban",16,0,9,122306,43
8484,"0",0,0,0,"N","Y","M","High School","Student",30,"Commercial",13640,11,"Minivan","Y",0,0,"N",0,"Rural",11,0,11,11500,43
8485,"0",0,0,0,"N","Y","F","Bachelors","Professional",35,"Private",9660,1,"Minivan","N",53568,2,"N",0,"Urban",10,194092,13,66067,46
8486,"0",0,0,0,"N","N","M","Masters",NA,43,"Commercial",34700,7,"Panel Truck","N",27207,2,"N",3,"Urban",13,399270,10,149140,36
8487,"0",0,0,0,"N","Y","M","Masters","Lawyer",5,"Private",15910,1,"Minivan","Y",0,0,"N",0,"Urban",19,345259,14,123265,53
8488,"0",0,0,3,"N","Y","F","High School","Clerical",8,"Private",9930,16,"Minivan","N",1641,1,"N",5,"Urban",8,116924,18,22780,30
8489,"0",0,0,3,"N","Y","M","High School","Clerical",11,"Commercial",8720,9,"Pickup","N",0,0,"N",0,"Rural",4,133262,14,34392,30
8490,"1",2277,0,0,"N","N","M","High School","Clerical",43,"Private",8110,1,"Pickup","Y",32580,2,"Y",5,"Urban",6,0,8,24076,42
8491,"0",0,0,0,"N","N","M","Masters","Lawyer",23,"Private",17520,4,"Van","N",1173,1,"N",5,"Urban",17,322080,11,109179,51
8492,"0",0,0,0,"N","N","M","High School","Manager",28,"Private",15600,1,"Minivan","Y",47231,3,"Y",1,"Urban",6,216690,11,60157,40
8493,"0",0,0,0,"N","N","M","High School","Professional",40,"Private",8840,4,"Pickup","Y",0,0,"Y",0,"Urban",12,0,8,30782,35
8494,"1",2380,0,0,"N","Y","M","Bachelors","Student",30,"Commercial",6200,1,"Pickup","N",0,0,"N",2,"Urban",9,0,0,0,47
8495,"0",0,0,2,"N","Y","M","High School","Blue Collar",47,"Commercial",18580,7,"Van","N",0,0,"N",0,"Rural",1,228454,13,72811,44
8496,"0",0,1,3,"N","Y","M","High School","Blue Collar",47,"Commercial",11530,1,"Pickup","N",0,0,"N",1,"Rural",8,237874,17,55805,42
8498,"0",0,0,1,"Y","N","F","Bachelors","Home Maker",37,"Private",22280,1,"Minivan","N",8238,2,"N",0,"Rural",8,57484,12,10838,54
8503,"0",0,0,0,"N","Y","M","High School","Student",49,"Commercial",6560,1,"Pickup","N",0,0,"N",3,"Urban",5,120732,11,1573,49
8504,"1",3774,2,2,"N","Y","F","Masters","Manager",53,"Private",5400,1,"SUV","N",5346,2,"N",2,"Urban",20,237767,12,72695,39
8505,"0",0,0,0,"N","N","F","PhD","Lawyer",48,"Private",6500,1,"SUV","N",0,0,"N",0,"Rural",17,0,0,0,50
8506,"0",0,0,0,"N","N","F","PhD","Manager",38,"Private",6670,16,"SUV","N",26178,2,"Y",1,"Urban",14,133008,8,156753,49
8507,"0",0,0,0,"N","Y","M","High School","Manager",38,"Commercial",11450,6,"Pickup","N",0,0,"N",0,"Urban",8,250072,10,70210,48
8508,"0",0,0,0,"N","Y","F","PhD",NA,5,"Private",11430,4,"Sports Car","N",8592,2,"N",4,"Urban",10,269098,14,98789,55
8509,"0",0,0,0,"N","N","M","PhD","Manager",9,"Commercial",36260,6,"Panel Truck","Y",9196,4,"N",2,"Urban",13,0,8,185671,47
8510,"0",0,0,0,"N","N","M","Masters","Lawyer",18,"Private",32140,1,"Minivan","Y",0,0,"N",0,"Urban",21,0,16,140390,48
8511,"0",0,0,0,"N","Y","M","High School","Blue Collar",57,"Commercial",25530,1,"Panel Truck","Y",0,0,"N",0,"Rural",1,156093,19,42485,58
8512,"0",0,0,0,"N","N","M","PhD","Lawyer",29,"Private",12950,4,"Minivan","Y",0,0,"N",1,"Urban",12,0,4,50397,57
8513,"0",0,0,4,"N","Y","F","High School","Home Maker",38,"Private",22090,19,"Minivan","N",0,0,"N",0,"Rural",6,115330,0,0,34
8514,"0",0,0,0,"N","Y","M","High School","Professional",36,"Private",19480,13,"Minivan","Y",0,0,"N",2,"Urban",1,206805,13,41696,58
8515,"1",3280,0,1,"Y","N","F","High School","Clerical",33,"Private",8620,1,"SUV","N",3700,2,"N",5,"Urban",9,0,10,44208,27
8516,"0",0,3,3,"Y","N","F","Bachelors","Professional",20,"Private",17560,6,"SUV","N",0,0,"N",1,"Urban",11,306169,11,121626,39
8517,"0",0,0,0,"N","N","F","PhD","Home Maker",5,"Private",17620,3,"Minivan","N",0,0,"N",5,"Rural",13,0,12,7971,50
8519,"1",5273,1,3,"N","Y","M","High School","Blue Collar",30,"Commercial",33110,1,"Panel Truck","Y",610,4,"N",0,"Urban",4,205645,15,39564,43
8521,"1",7893,0,0,"N","Y","F","High School","Professional",64,"Private",11780,1,"SUV","N",0,0,"Y",6,"Urban",11,210753,12,44614,42
8522,"0",0,1,2,"N","Y","M","High School","Blue Collar",39,"Private",7970,6,"Pickup","N",10037,3,"Y",5,"Urban",6,229727,16,40390,45
8524,"0",0,0,0,"N","Y","M","Bachelors","Manager",22,"Commercial",40900,1,"Panel Truck","Y",7103,2,"N",5,"Urban",11,234578,12,50457,54
8526,"0",0,0,0,"N","Y","M","PhD",NA,30,"Commercial",28610,13,"Panel Truck","Y",0,0,"N",1,"Urban",12,486776,8,196974,43
8527,"1",3829,0,0,"N","N","M","High School","Blue Collar",38,"Private",8330,1,"Pickup","Y",0,0,"N",0,"Urban",7,260933,11,52586,39
8528,"1",34640,0,0,"N","N","M","PhD","Manager",52,"Commercial",24370,6,"Panel Truck","N",10457,2,"N",0,"Urban",11,320542,11,113403,57
8529,"1",1807,0,1,"N","Y","M","High School","Clerical",17,"Commercial",6850,7,"Pickup","Y",40703,2,"Y",4,"Urban",7,123024,12,24464,29
8530,"0",0,2,3,"N","Y","M","Bachelors","Professional",5,"Commercial",18840,7,"Van","N",8835,2,"N",4,"Urban",9,202871,12,62386,42
8531,"0",0,0,0,"N","N","M","Masters","Lawyer",33,"Private",19920,6,"Van","N",0,0,"N",0,"Rural",11,342461,12,139239,45
8533,"0",0,0,0,"N","Y","F","Bachelors","Manager",11,"Commercial",25540,1,"Pickup","N",1037,1,"N",2,"Urban",10,268417,15,75184,53
8534,"1",8363,0,0,"N","N","F","PhD",NA,25,"Commercial",38290,3,"Panel Truck","N",14968,1,"Y",1,"Urban",18,395160,11,151979,48
8536,"1",3033,0,1,"Y","N","F","High School","Blue Collar",16,"Commercial",22330,1,"Pickup","Y",0,0,"N",3,"Urban",1,0,10,55492,24
8537,"1",8633,1,1,"N","Y","F","Masters","Lawyer",28,"Private",15700,13,"SUV","N",0,0,"Y",2,"Urban",19,152804,2,38111,63
8538,"0",0,0,2,"N","Y","F","High School","Clerical",78,"Commercial",38870,1,"Panel Truck","N",0,0,"N",0,"Rural",7,217602,13,63030,42
8539,"0",0,0,0,"N","N","F","High School","Home Maker",44,"Private",1500,6,"Sports Car","N",0,0,"N",2,"Rural",5,68224,0,0,41
8540,"1",9543,0,0,"N","N","M","Bachelors","Professional",39,"Commercial",9310,1,"Pickup","Y",0,0,"N",0,"Urban",14,237604,12,62924,55
8541,"0",0,3,0,"N","Y","M","High School","Professional",41,"Private",6000,4,"Pickup","Y",0,0,"N",4,"Rural",6,334922,11,105646,49
8542,"0",0,1,3,"N","Y","F","High School","Manager",30,"Private",13520,1,"Sports Car","N",3469,2,"N",4,"Urban",1,235543,13,79190,41
8544,"0",0,0,0,"N","N","M","Bachelors","Blue Collar",5,"Commercial",24860,6,"Panel Truck","Y",3777,1,"N",5,"Urban",13,282509,5,95640,46
8545,"0",0,0,0,"N","Y","M","PhD",NA,16,"Commercial",29600,1,"Panel Truck","Y",0,0,"N",0,"Urban",5,542478,11,214804,40
8546,"0",0,0,0,"N","Y","F","Masters","Lawyer",14,"Private",13500,1,"SUV","N",0,0,"N",2,"Urban",13,164213,11,40564,37
8547,"0",0,0,0,"N","N","F","PhD","Manager",21,"Private",19520,4,"Minivan","N",0,0,"Y",2,"Urban",19,0,12,306277,40
8548,"0",0,0,0,"N","N","F","High School","Clerical",44,"Private",7010,1,"Sports Car","N",0,0,"N",0,"Rural",6,0,9,16149,39
8549,"1",1538,0,0,"N","Y","M","High School","Clerical",45,"Private",13540,4,"Minivan","N",10345,2,"N",4,"Urban",1,241636,13,64993,53
8550,"0",0,0,0,"N","Y","F","High School","Student",66,"Private",15380,6,"SUV","N",0,0,"N",0,"Rural",3,78609,0,0,42
8551,"0",0,0,0,"N","Y","F","High School","Clerical",17,"Private",7960,4,"SUV","N",4351,3,"N",1,"Urban",1,156981,12,38435,58
8552,"0",0,0,0,"N","N","M","High School","Blue Collar",27,"Commercial",9280,6,"Pickup","N",0,0,"Y",0,"Rural",1,0,8,36807,41
8553,"1",3518,0,1,"Y","N","F","High School","Home Maker",40,"Private",5820,7,"SUV","N",0,0,"Y",2,"Urban",8,0,8,13186,30
8555,"0",0,0,0,"N","Y","M","Masters","Professional",21,"Private",19440,1,"Minivan","Y",0,0,"N",0,"Urban",16,323295,12,117782,37
8556,"0",0,0,0,"N","N","F","PhD",NA,6,"Commercial",36460,1,"Pickup","N",4289,2,"N",0,"Urban",14,0,11,142297,43
8557,"0",0,0,2,"N","Y","M","Bachelors","Blue Collar",33,"Commercial",14890,1,"Minivan","N",0,0,"N",1,"Rural",9,287047,13,103881,30
8558,"0",0,0,0,"N","Y","M","High School","Blue Collar",51,"Private",15940,10,"Minivan","Y",22195,1,"Y",4,"Urban",1,216287,11,33046,47
8559,"1",5153,0,3,"N","Y","F","High School","Blue Collar",42,"Private",10750,1,"SUV","N",6733,1,"N",4,"Urban",8,188588,16,48525,44
8562,"0",0,0,0,"N","N","M","Masters","Lawyer",20,"Private",6700,4,"Pickup","Y",4663,2,"N",1,"Urban",14,0,13,32967,52
8564,"1",3177,0,0,"N","N","F","Bachelors","Home Maker",25,"Private",17220,1,"SUV","N",5765,2,"N",0,"Urban",12,0,8,8014,48
8565,"0",0,0,0,"N","Y","F","High School","Blue Collar",30,"Commercial",13040,1,"SUV","N",19582,1,"N",4,"Rural",5,196828,9,53526,58
8567,"0",0,0,2,"N","Y","F","PhD","Manager",44,"Private",19790,6,"Minivan","N",0,0,"N",0,"Urban",18,241182,13,77925,36
8568,"0",0,0,0,"N","N","M","High School","Blue Collar",35,"Commercial",12020,1,"Pickup","Y",42789,2,"N",2,"Urban",6,174518,13,59244,46
8569,"0",0,1,1,"N","Y","M","High School","Clerical",36,"Commercial",10830,1,"Pickup","Y",0,0,"N",0,"Urban",7,119626,9,34560,42
8571,"0",0,0,1,"Y","N","M","High School","Clerical",37,"Commercial",24120,1,"Panel Truck","Y",8436,1,"N",6,"Rural",5,0,10,47424,39
8573,"0",0,0,0,"N","Y","M","High School","Blue Collar",25,"Commercial",9710,7,"Minivan","N",6359,2,"N",8,"Urban",1,177908,13,30149,52
8574,"0",0,1,2,"N","Y","F","Bachelors","Professional",32,"Private",11510,10,"SUV","N",0,0,"N",0,"Urban",10,223626,15,48999,43
8575,"0",0,0,0,"N","Y","F","High School","Blue Collar",16,"Commercial",12660,6,"Minivan","N",0,0,"N",0,"Rural",5,231574,11,62580,49
8576,"0",0,0,4,"N","Y","M","High School","Clerical",5,"Commercial",34700,11,"Panel Truck","Y",0,0,"N",0,"Rural",6,152311,16,49923,34
8577,"0",0,0,0,"N","Y","F","Bachelors","Professional",17,"Private",14690,13,"SUV","N",0,0,"Y",0,"Urban",14,247936,14,70371,53
8578,"1",4934,0,1,"Y","N","M","High School","Clerical",28,"Private",18850,7,"Van","N",0,0,"N",1,"Urban",1,0,10,35714,25
8579,"0",0,0,1,"N","Y","F","Bachelors","Blue Collar",31,"Private",26420,3,"Sports Car","N",0,0,"Y",0,"Urban",5,290524,13,99555,44
8580,"0",0,0,1,"Y","N","F","High School","Clerical",21,"Private",16370,10,"SUV","N",0,0,"N",0,"Urban",1,0,10,35183,38
8581,"1",4102,3,3,"N","Y","M","High School","Student",39,"Commercial",5620,1,"Pickup","N",0,0,"Y",0,"Urban",1,107534,17,3151,38
8584,"0",0,0,0,"N","N","F","High School","Blue Collar",36,"Commercial",24500,1,"SUV","N",0,0,"N",0,"Rural",10,0,10,45375,42
8585,"0",0,0,0,"N","N","F","High School","Student",28,"Private",20070,3,"Van","N",0,0,"N",0,"Urban",8,0,10,8903,34
8586,"1",15871,0,3,"Y","N","F","High School","Clerical",26,"Private",6210,4,"Sports Car","N",24066,1,"Y",0,"Urban",8,0,14,40542,38
8588,"0",0,0,2,"N","Y","F","Bachelors","Professional",5,"Private",25300,8,"SUV","N",1552,1,"N",7,"Urban",7,196524,13,60049,33
8589,"0",0,0,0,"N","Y","M","PhD",NA,26,"Commercial",34170,10,"Panel Truck","Y",0,0,"N",0,"Urban",15,248361,11,70341,56
8590,"0",0,0,0,"N","N","F","High School","Manager",5,"Private",10880,4,"SUV","N",0,0,"Y",0,"Urban",10,0,12,44767,49
8591,"0",0,0,4,"N","Y","F","High School","Clerical",35,"Private",19020,13,"SUV","N",0,0,"Y",0,"Urban",7,180907,16,37543,34
8594,"0",0,0,0,"N","Y","F","High School","Student",15,"Private",2040,1,"SUV","N",0,0,"N",3,"Rural",8,84030,14,8014,46
8595,"0",0,0,4,"N","Y","M","High School","Clerical",34,"Private",13250,1,"Minivan","Y",35363,1,"Y",0,"Urban",1,143763,12,17453,32
8596,"0",0,0,0,"N","N","M","High School","Clerical",30,"Commercial",12100,6,"Pickup","Y",9030,1,"N",5,"Urban",5,0,10,22335,45
8597,"0",0,0,0,"N","Y","M","High School","Blue Collar",23,"Commercial",19260,1,"Van","N",4578,1,"N",7,"Urban",5,173601,13,37405,45
8598,"0",0,0,3,"Y","N","F","High School","Student",7,"Private",7270,1,"SUV","N",0,0,"N",0,"Urban",6,0,13,16680,41
8599,"0",0,0,0,"N","Y","M","High School","Professional",56,"Private",14430,7,"Minivan","N",8586,1,"N",4,"Urban",6,155394,13,30010,56
8600,"1",4306,0,0,"N","N","F","Bachelors","Home Maker",28,"Private",28620,1,"Minivan","N",0,0,"N",1,"Urban",12,57484,0,0,49
8601,"0",0,0,0,"N","N","F","High School","Blue Collar",11,"Private",8210,7,"SUV","N",0,0,"N",0,"Urban",1,202824,9,27071,40
8602,"1",3974,0,0,"N","Y","F","High School","Blue Collar",18,"Commercial",14770,1,"SUV","N",7456,2,"N",4,"Urban",1,229294,15,47217,43
8603,"1",5161,0,0,"N","Y","M","High School","Blue Collar",35,"Commercial",15870,1,"Minivan","N",8877,1,"N",6,"Urban",1,140075,10,41345,54
8604,"0",0,0,0,"N","Y","M","Bachelors","Professional",52,"Commercial",26410,13,"Panel Truck","N",0,0,"Y",0,"Urban",13,286924,12,76663,47
8605,"0",0,0,1,"Y","N","M","High School","Student",9,"Commercial",4940,6,"Pickup","N",0,0,"N",0,"Urban",8,0,11,408,34
8606,"0",0,0,0,"N","Y","F","Bachelors","Manager",5,"Private",16040,3,"SUV","N",0,0,"Y",1,"Urban",9,304883,8,104436,41
8608,"0",0,0,0,"N","N","F","PhD","Manager",18,"Private",13600,4,"SUV","N",0,0,"Y",0,"Urban",17,133008,13,111702,56
8611,"0",0,0,2,"N","Y","M","Masters","Lawyer",16,"Private",17050,1,"Van","Y",0,0,"N",4,"Urban",14,252944,15,92259,41
8612,"0",0,0,4,"N","Y","M","High School","Student",52,"Commercial",30810,6,"Panel Truck","Y",2630,2,"N",2,"Urban",9,0,13,2519,30
8613,"0",0,0,0,"N","N","M","High School","Professional",11,"Private",16550,1,"Van","Y",3584,2,"N",4,"Urban",13,0,14,88371,44
8615,"1",3374,0,0,"N","Y","M","High School","Blue Collar",47,"Private",1500,1,"Minivan","Y",0,0,"N",3,"Urban",1,164590,11,34449,48
8617,"0",0,0,0,"N","N","F","Masters","Lawyer",57,"Private",12010,6,"SUV","N",0,0,"N",0,"Urban",17,263995,10,82037,46
8618,"0",0,0,0,"N","N","M","PhD","Doctor",72,"Private",13760,6,"Minivan","N",2209,3,"N",0,"Urban",16,0,12,80623,42
8619,"1",3404,0,0,"N","N","F","High School","Clerical",34,"Private",9200,1,"SUV","N",4633,1,"N",5,"Urban",1,126267,10,22362,36
8620,"0",0,0,0,"N","Y","M","Masters","Professional",40,"Commercial",24550,1,"Panel Truck","N",15917,2,"Y",2,"Urban",20,306463,4,111354,50
8621,"0",0,0,0,"N","Y","F","High School","Home Maker",31,"Private",6000,9,"Sports Car","N",0,0,"N",3,"Urban",7,106180,0,0,45
8625,"0",0,0,3,"N","Y","F","High School","Student",24,"Commercial",1780,1,"Sports Car","N",2989,3,"N",7,"Urban",3,0,11,2785,34
8626,"0",0,0,0,"N","Y","F","High School","Clerical",29,"Private",7200,10,"SUV","N",0,0,"Y",0,"Urban",5,162136,14,27145,57
8627,"1",4824,0,0,"N","Y","M","High School","Blue Collar",41,"Commercial",6000,10,"Pickup","Y",8060,2,"N",6,"Urban",1,177908,9,44977,51
8628,"0",0,1,3,"Y","N","F","Bachelors","Blue Collar",22,"Commercial",20250,1,"Sports Car","N",0,0,"N",0,"Rural",9,0,10,82517,40
8629,"0",0,0,0,"N","Y","M","Bachelors","Manager",44,"Private",16300,6,"Van","N",0,0,"N",0,"Urban",7,282652,14,93802,56
8630,"0",0,0,0,"N","Y","M","PhD",NA,26,"Commercial",26330,13,"Panel Truck","N",2683,5,"N",0,"Urban",10,443175,13,169761,56
8631,"0",0,0,0,"N","N","F","PhD","Doctor",14,"Private",15000,6,"SUV","N",0,0,"N",1,"Urban",15,0,13,108027,56
8632,"0",0,2,2,"N","Y","M","High School","Home Maker",10,"Private",19590,13,"Van","N",0,0,"N",1,"Urban",1,100967,0,0,42
8634,"0",0,0,1,"N","Y","F","High School","Clerical",53,"Private",18260,6,"Minivan","N",8353,2,"N",4,"Urban",1,145343,12,35450,28
8635,"0",0,0,2,"Y","N","F","Bachelors","Blue Collar",65,"Commercial",26330,3,"Pickup","N",5756,2,"N",11,"Urban",8,0,9,117984,26
8636,"0",0,0,3,"Y","N","F","Bachelors","Blue Collar",8,"Commercial",14460,1,"SUV","N",9347,1,"N",1,"Urban",9,258169,12,91434,33
8637,"0",0,0,0,"N","Y","M","Masters",NA,47,"Commercial",33870,1,"Panel Truck","Y",0,0,"N",1,"Urban",7,294908,12,102664,49
8638,"0",0,2,2,"N","Y","M","Masters","Lawyer",12,"Private",15430,1,"Minivan","N",0,0,"N",0,"Urban",20,426546,12,188472,41
8639,"0",0,0,2,"N","Y","M","High School","Clerical",47,"Private",18800,1,"Van","Y",0,0,"Y",0,"Rural",1,115330,11,12285,41
8640,"1",1098,0,2,"N","Y","M","Bachelors","Student",45,"Commercial",7400,3,"Pickup","Y",3903,4,"N",3,"Urban",11,119473,0,8014,59
8642,"0",0,0,0,"N","Y","M","Masters","Lawyer",28,"Private",12880,4,"Minivan","N",0,0,"N",3,"Urban",10,350398,12,118821,51
8643,"0",0,0,0,"N","Y","F","Masters","Manager",24,"Private",13790,1,"SUV","N",0,0,"Y",2,"Urban",14,267721,9,70381,40
8645,"0",0,0,0,"N","Y","M","High School","Blue Collar",9,"Commercial",12050,3,"Pickup","N",2878,1,"N",0,"Urban",1,296277,11,105516,48
8646,"0",0,0,0,"N","N","F","Bachelors","Professional",23,"Private",11300,10,"Sports Car","N",2353,3,"N",5,"Urban",11,0,11,60026,38
8647,"0",0,0,0,"N","Y","M","Masters","Lawyer",35,"Private",14210,10,"Minivan","Y",7101,2,"N",5,"Urban",14,374856,12,140609,37
8648,"0",0,0,0,"N","N","F","PhD","Doctor",27,"Private",27280,4,"Minivan","N",0,0,"N",0,"Urban",12,465304,14,200772,57
8650,"0",0,0,0,"N","Y","F","Bachelors","Clerical",23,"Private",10140,1,"Sports Car","N",0,0,"N",0,"Rural",7,149226,13,36309,43
8651,"0",0,0,0,"N","N","M","Bachelors","Manager",58,"Private",18060,6,"Minivan","Y",0,0,"Y",0,"Urban",8,237139,7,69909,62
8652,"1",879,0,0,"N","Y","M","High School","Blue Collar",33,"Private",12720,1,"Minivan","N",7872,1,"N",5,"Urban",5,241932,11,66222,46
8654,"0",0,0,0,"N","N","M","High School","Blue Collar",34,"Commercial",22550,1,"Minivan","N",0,0,"N",3,"Rural",7,142887,8,31228,48
8655,"0",0,0,0,"N","Y","F","High School","Home Maker",5,"Commercial",30300,1,"Pickup","N",7071,1,"N",0,"Urban",9,190366,12,24342,46
8656,"0",0,0,0,"N","N","F","Bachelors","Blue Collar",65,"Commercial",10110,5,"Sports Car","N",0,0,"N",0,"Rural",13,0,12,45135,41
8659,"0",0,0,0,"N","Y","M","High School","Student",44,"Private",6720,13,"Minivan","Y",5525,2,"N",1,"Urban",6,0,16,4183,48
8660,"0",0,0,0,"N","Y","M","High School","Manager",53,"Private",20040,13,"Minivan","Y",0,0,"N",0,"Urban",8,155029,12,31716,61
8661,"0",0,0,0,"N","Y","F","Bachelors","Blue Collar",29,"Commercial",18940,3,"Minivan","N",0,0,"N",2,"Urban",1,292727,16,97829,48
8662,"0",0,0,0,"N","Y","F","Bachelors","Home Maker",38,"Private",11550,6,"Sports Car","N",4780,1,"N",1,"Urban",10,145506,10,19661,59
8664,"0",0,0,0,"N","Y","F","Masters","Manager",20,"Private",26470,7,"Minivan","N",0,0,"Y",0,"Urban",16,237767,15,74468,52
8665,"0",0,0,0,"N","Y","M","Bachelors","Manager",18,"Private",17930,18,"Van","Y",0,0,"Y",0,"Urban",13,211253,15,57160,40
8666,"0",0,0,0,"N","Y","F","Masters","Manager",25,"Private",9090,1,"SUV","N",11865,2,"N",2,"Urban",18,156663,12,35910,40
8667,"0",0,0,0,"N","N","M","High School","Student",5,"Private",22410,1,"Minivan","N",0,0,"N",4,"Rural",7,130878,12,8778,47
8668,"0",0,0,0,"N","Y","M","PhD","Lawyer",31,"Private",4590,1,"Sports Car","Y",0,0,"N",0,"Urban",17,459717,14,172804,68
8669,"0",0,0,1,"Y","N","M","High School","Student",35,"Commercial",19340,1,"Van","N",0,0,"N",0,"Rural",1,0,11,1729,38
8670,"0",0,0,0,"N","Y","M","PhD","Doctor",39,"Private",28440,4,"Sports Car","Y",0,0,"N",1,"Urban",11,253131,15,68304,65
8671,"0",0,0,0,"N","Y","M","Bachelors","Manager",24,"Private",13190,11,"Minivan","Y",0,0,"Y",0,"Urban",11,234761,13,77914,39
8673,"0",0,0,0,"N","N","M","PhD","Doctor",27,"Private",7340,10,"Minivan","Y",0,0,"N",0,"Urban",15,0,8,192839,41
8674,"1",2349,3,0,"N","N","M","Masters","Professional",15,"Commercial",10410,6,"Pickup","Y",0,0,"N",3,"Urban",19,0,12,54216,46
